Capim;14ª; ECI EEM JOSE WILSON DE ALBUQUERQUE MELO;KAYQUE MARQUES ADELINO;DANILO SILVA BOUÇAS;;;;;;
Capim;14ª; ECI EEM JOSE WILSON DE ALBUQUERQUE MELO;JONATHAN DA SILVA NASCIMENTO;DANILO SILVA BOUÇAS;;;;;;
Caraúbas;5ª;EEEFM CEL SERVELIANO DE FARIAS CASTRO;LUCAS CARLOS DE LUCENA FILHO;CORA AGUIAR MENDES HERMINGUES;;;;;;
Caraúbas;5ª;EEEFM CEL SERVELIANO DE FARIAS CASTRO;JUNIOR GONÇALVES DA CRUZ;CORA AGUIAR MENDES HERMINGUES;;;;;;
Caraúbas;5ª;EEEFM CEL SERVELIANO DE FARIAS CASTRO;AUGUSTO HAVIR BARBOSA DE ARAÚJO;CORA AGUIAR MENDES HERMINGUES;;;;;;
Caraúbas;5ª;EEEFM CEL SERVELIANO DE FARIAS CASTRO;JAMILLY ANDRELINO DE SOUZA;CORA AGUIAR MENDES HERMINGUES;;;;;;
Caraúbas;5ª;EEEFM CEL SERVELIANO DE FARIAS CASTRO;ANDREIA LUIZ CARVALHO LIMA;CORA AGUIAR MENDES HERMINGUES;;;;;;
Carrapateira;9ª; ECI EEM JOEL PEREIRA DA SILVA;VICTORIA EDUARDA ALVES DIAS;ERICK ALVES SIQUEIRO;;;;;;
Carrapateira;9ª; ECI EEM JOEL PEREIRA DA SILVA;RYAN HENRIQUE DANTAS DA SILVA LIMA;ERICK ALVES SIQUEIRO;;;;;;
Carrapateira;9ª; ECI EEM JOEL PEREIRA DA SILVA;AUANNY PESSOA LOURENÇO ;ERICK ALVES SIQUEIRO;;;;;;
Carrapateira;9ª; ECI EEM JOEL PEREIRA DA SILVA;VINICIUS SÉRGIO PEDROZA;ERICK ALVES SIQUEIRO;;;;;;
Carrapateira;9ª; ECI EEM JOEL PEREIRA DA SILVA;PEDRO ESDRAS LIMA;ERICK ALVES SIQUEIRO;;;;;;
Casserengue;2ª;EEEM PROFESSORA BEATRIZ MARIA DE ABREU;ANA JÚLIA CÉSAR RODRIGUES;LUIZ FELIPE PEREIRA HERMINGUES;;;;;;
Casserengue;2ª;EEEM PROFESSORA BEATRIZ MARIA DE ABREU;MARINA ARYELLI RODRIGUES ;LUIZ FELIPE PEREIRA HERMINGUES;;;;;;
Casserengue;2ª;EEEM PROFESSORA BEATRIZ MARIA DE ABREU;MAYARA LIMA GONÇALVES;LUIZ FELIPE PEREIRA HERMINGUES;;;;;;
Casserengue;2ª;EEEM PROFESSORA BEATRIZ MARIA DE ABREU;LINDEMBERG DA SILVA NETO;LUIZ FELIPE PEREIRA HERMINGUES;;;;;;
Casserengue;2ª;EEEM PROFESSORA BEATRIZ MARIA DE ABREU;THIAGO EMANUEL ALVES DE SOUSA;LUIZ FELIPE PEREIRA HERMINGUES;;;;;;
Catingueira;6ª;EEEFM INACIO DA CATINGUEIRA;IGOR VAGNER HERMINIO TORRES;MARTIM SERAFIM  DA SILVEIRA BARROSO;;;;;;
Catingueira;6ª;EEEFM INACIO DA CATINGUEIRA;INARA VANESSA NASCIMENTO DA SILVA;MARTIM SERAFIM  DA SILVEIRA BARROSO;;;;;;
Catingueira;6ª;EEEFM INACIO DA CATINGUEIRA;JOSÉ YURI HENRIQUE DA SILVA;MARTIM SERAFIM  DA SILVEIRA BARROSO;;;;;;
Catingueira;6ª;EEEFM INACIO DA CATINGUEIRA;MICAELE DE OLIVEIRA;MARTIM SERAFIM  DA SILVEIRA BARROSO;;;;;;
Catingueira;6ª;EEEFM INACIO DA CATINGUEIRA;EWERTON LUCENA VIEIRA;MARTIM SERAFIM  DA SILVEIRA BARROSO;;;;;;
Catolé do Rocha;8ª;ECI OBDULIA DANTAS;ANA REBECA DE CARVALHO;EMMANUEL FEITOSA PEIXOTO;;;;;;
Catolé do Rocha;8ª;ECI OBDULIA DANTAS;RENAN EWETON SILVA CORDEIRO;EMMANUEL FEITOSA PEIXOTO;;;;;;
Catolé do Rocha;8ª;ECI OBDULIA DANTAS;TIERRY PIERRE QUEIROZ;EMMANUEL FEITOSA PEIXOTO;;;;;;
Catolé do Rocha;8ª;ECI OBDULIA DANTAS;GABRIELA FERREIRA SILVA;EMMANUEL FEITOSA PEIXOTO;;;;;;
Catolé do Rocha;8ª;ECI OBDULIA DANTAS;LORENA NASCIMENTO SOUZA;EMMANUEL FEITOSA PEIXOTO;;;;;;
Catolé do Rocha;8ª; ECI JOAO SUASSUNA;ESTER DE SOUZA FÉLIX;GONÇALO ALVES LOUZADA PIMENTA;;;;;;
Catolé do Rocha;8ª; ECI JOAO SUASSUNA;LUCAS AZEVEDO GRISI;GONÇALO ALVES LOUZADA PIMENTA;;;;;;
Catolé do Rocha;8ª; ECI JOAO SUASSUNA;HANNA FELIX FEITOSA;GONÇALO ALVES LOUZADA PIMENTA;;;;;;
Catolé do Rocha;8ª; ECI JOAO SUASSUNA;KAUAN HENRIQUE DE ARAÚJO;GONÇALO ALVES LOUZADA PIMENTA;;;;;;
Catolé do Rocha;8ª; ECI JOAO SUASSUNA;PRISCILA DO AMARAL COSTA;GONÇALO ALVES LOUZADA PIMENTA;;;;;;
Caturité;3ª; EEEFM FELIX ARAUJO;RHANDARA SANTOS VIEIRA;ELISA PEREIRA GROTAS DO PRADO;;;;;;
Caturité;3ª; EEEFM FELIX ARAUJO;LARA EMANUELA PEREIRA ;ELISA PEREIRA GROTAS DO PRADO;;;;;;
Caturité;3ª; EEEFM FELIX ARAUJO;ANA LUIZA DE LIRA;ELISA PEREIRA GROTAS DO PRADO;;;;;;
Caturité;3ª; EEEFM FELIX ARAUJO;CAIO BRAZ BEZERRA ;ELISA PEREIRA GROTAS DO PRADO;;;;;;
Caturité;3ª; EEEFM FELIX ARAUJO;ANNA CAROLINNE SILVA ROCHA;ELISA PEREIRA GROTAS DO PRADO;;;;;;
Conceição;7ª;ECI MAESTRO JOSE SIQUEIRA;JEFERSON HIGOR LEITE;JOÃO QUEIROZ ANTENA;;;;;;
Conceição;7ª;ECI MAESTRO JOSE SIQUEIRA;YASMIN SOARES DA ROCHA;JOÃO QUEIROZ ANTENA;;;;;;
Conceição;7ª;ECI MAESTRO JOSE SIQUEIRA;ARTHUR ALVES DA ROCHA;JOÃO QUEIROZ ANTENA;;;;;;
Conceição;7ª;ECI MAESTRO JOSE SIQUEIRA;ANDREIA DELFINO LEITE;JOÃO QUEIROZ ANTENA;;;;;;
Conceição;7ª;ECI MAESTRO JOSE SIQUEIRA;MURILO COSTA DE ARAÚJO;JOÃO QUEIROZ ANTENA;;;;;;
Conceição;7ª;EEEF NOSSA SENHORA DE FATIMA;MARIA LAURA SOUZA ARAÚJO;ANTÔNIO BEZERRA DA BARRANCA;;;;;;
Conceição;7ª;EEEF NOSSA SENHORA DE FATIMA;ARTHUR MIGUEL RAMOS AGUIAR;ANTÔNIO BEZERRA DA BARRANCA;;;;;;
Conceição;7ª;EEEF NOSSA SENHORA DE FATIMA;ESTHER SOUZA SOUZA;ANTÔNIO BEZERRA DA BARRANCA;;;;;;
Conceição;7ª;EEEF NOSSA SENHORA DE FATIMA;CÍCERO XAVIER SILVA;ANTÔNIO BEZERRA DA BARRANCA;;;;;;
Conceição;7ª;EEEF NOSSA SENHORA DE FATIMA;SOPHIE SOUZA FÉLIX RAMOS;ANTÔNIO BEZERRA DA BARRANCA;;;;;;
Condado;13ª;ECI DOUTOR TRAJANO PIRES DA NOBREGA;ERICK FLORENTINO ALVES;FELIPA RAMOS PORTO ESPINHEIRA;;;;;;
Condado;13ª;ECI DOUTOR TRAJANO PIRES DA NOBREGA;CARLOS EDUARDO CAVALCANTE FARIAS;FELIPA RAMOS PORTO ESPINHEIRA;;;;;;
Condado;13ª;ECI DOUTOR TRAJANO PIRES DA NOBREGA;MARIA SOPHIA MIGUEL CAVALCANTE;FELIPA RAMOS PORTO ESPINHEIRA;;;;;;
Condado;13ª;ECI DOUTOR TRAJANO PIRES DA NOBREGA;MARIA LAURA ARAÚJO GALVÃO;FELIPA RAMOS PORTO ESPINHEIRA;;;;;;
Condado;13ª;ECI DOUTOR TRAJANO PIRES DA NOBREGA;CAETANA FEITOSA DA ROSA;FELIPA RAMOS PORTO ESPINHEIRA;;;;;;
Conde;1ª;EEEFM PROF JOAO DA CUNHA VINAGRE;OLGA AMARAL CACHOEIRA SIQUEIRA;NUNO MIGUEL DA MADUREIRA;;;;;;
Conde;1ª;EEEFM PROF JOAO DA CUNHA VINAGRE;ENZO MIGUEL ARAÚJO RAMALHO;NUNO MIGUEL DA MADUREIRA;;;;;;
Conde;1ª;EEEFM PROF JOAO DA CUNHA VINAGRE;LUIZ GUSTAVO XAVIER CORTE;NUNO MIGUEL DA MADUREIRA;;;;;;
Conde;1ª;EEEFM PROF JOAO DA CUNHA VINAGRE;ISADORA SILVA BRUM;NUNO MIGUEL DA MADUREIRA;;;;;;
Conde;1ª;EEEFM PROF JOAO DA CUNHA VINAGRE;GASPAR RAMOS RAMEIRA;NUNO MIGUEL DA MADUREIRA;;;;;;
Conde;1ª; ECIT ILZA DE ALMEIDA RIBEIRO;HELOÍSA CAVALCANTE CERQUEIRA;VICENTE SOUZA GENTIL;;;;;;
Conde;1ª; ECIT ILZA DE ALMEIDA RIBEIRO;BRENO VIEIRA BELTRÃO GERALDES;VICENTE SOUZA GENTIL;;;;;;
Conde;1ª; ECIT ILZA DE ALMEIDA RIBEIRO;BIANCA SILVA RIBAS GROTAS;VICENTE SOUZA GENTIL;;;;;;
Conde;1ª; ECIT ILZA DE ALMEIDA RIBEIRO;JOÃO GUILHERME QUEIROZ PALHARES;VICENTE SOUZA GENTIL;;;;;;
Conde;1ª; ECIT ILZA DE ALMEIDA RIBEIRO;CATARINA ALVES BARREIRA;VICENTE SOUZA GENTIL;;;;;;
Congo;5ª;EEEFM MANOEL ALVES CAMPOS;PENÉLOPE LIRA DO PRADO;ESTHER  DE ALENCAR;;;;;;
Congo;5ª;EEEFM MANOEL ALVES CAMPOS;STELLA CORDEIRO ANTUNES;ESTHER  DE ALENCAR;;;;;;
Congo;5ª;EEEFM MANOEL ALVES CAMPOS;VIOLETA BRANDÃO ARANTES;ESTHER  DE ALENCAR;;;;;;
Congo;5ª;EEEFM MANOEL ALVES CAMPOS;LUANA FLORENTINO DAS NEVES;ESTHER  DE ALENCAR;;;;;;
Congo;5ª;EEEFM MANOEL ALVES CAMPOS;SAMUEL FLORENTINO CASTANHEIRA BARROSO;ESTHER  DE ALENCAR;;;;;;
Coremas;7ª;ECIT NOBEL VITA;LUNA RAMOS PALMEIRA;LUCAS RODRIGO ARAÚJO MENDANHA DA SILVA;;;;;;
Coremas;7ª;ECIT NOBEL VITA;ANGELINA ROCHA GODINS MATOSO;LUCAS RODRIGO ARAÚJO MENDANHA DA SILVA;;;;;;
Coremas;7ª;ECIT NOBEL VITA;BENJAMIN VIEIRA BITTENCOURT;LUCAS RODRIGO ARAÚJO MENDANHA DA SILVA;;;;;;
Coremas;7ª;ECIT NOBEL VITA;ENRICO VIEIRA ÁLVARES HERMINGUES;LUCAS RODRIGO ARAÚJO MENDANHA DA SILVA;;;;;;
Coremas;7ª;ECIT NOBEL VITA;ALEXANDRE SILVA JUNQUEIRA;LUCAS RODRIGO ARAÚJO MENDANHA DA SILVA;;;;;;
Coxixola;5ª;ECI EEFM MANOEL HONORATO SOBRINHO;HORTÊNSIA AGUIAR DE ASSUNÇÃO;OTÁVIO RAMOS ESTEVES;;;;;;
Coxixola;5ª;ECI EEFM MANOEL HONORATO SOBRINHO;ALLANA GARCIA LEIRIA;OTÁVIO RAMOS ESTEVES;;;;;;
Coxixola;5ª;ECI EEFM MANOEL HONORATO SOBRINHO;CAUÃ GARCIA LOPES;OTÁVIO RAMOS ESTEVES;;;;;;
Coxixola;5ª;ECI EEFM MANOEL HONORATO SOBRINHO;FELIPE SILVA PEDROSO;OTÁVIO RAMOS ESTEVES;;;;;;
Coxixola;5ª;ECI EEFM MANOEL HONORATO SOBRINHO;LOUISE ALVES GUTERRES;OTÁVIO RAMOS ESTEVES;;;;;;
Cruz do Espírito Santo;1ª;ECI EEFM DEPUTADO FERNANDO MILANEZ;MILENA SOUZA FÉLIX DUARTE;OLGA SILVA QUARESMA;;;;;;
Cruz do Espírito Santo;1ª;ECI EEFM DEPUTADO FERNANDO MILANEZ;ANTONY CONRADO BEZERRA MONTEIRO;OLGA SILVA QUARESMA;;;;;;
Cruz do Espírito Santo;1ª;ECI EEFM DEPUTADO FERNANDO MILANEZ;BETINA GARCIA SIMÃO;OLGA SILVA QUARESMA;;;;;;
Cruz do Espírito Santo;1ª;ECI EEFM DEPUTADO FERNANDO MILANEZ;NICOLAS PEREIRA DA LUZ;OLGA SILVA QUARESMA;;;;;;
Cruz do Espírito Santo;1ª;ECI EEFM DEPUTADO FERNANDO MILANEZ;JOÃO FLORENTINO GONÇALVES;OLGA SILVA QUARESMA;;;;;;
Cruz do Espírito Santo;1ª; EEEFM FLAVIO RIBEIRO COUTINHO;AMORA XAVIER DA CONCEIÇÃO;FLORA CORDEIRO LOBOS;;;;;;
Cruz do Espírito Santo;1ª; EEEFM FLAVIO RIBEIRO COUTINHO;BRUNO DELFINO RAMIRES;FLORA CORDEIRO LOBOS;;;;;;
Cruz do Espírito Santo;1ª; EEEFM FLAVIO RIBEIRO COUTINHO;CORA PEREIRA GABEIRA;FLORA CORDEIRO LOBOS;;;;;;
Cruz do Espírito Santo;1ª; EEEFM FLAVIO RIBEIRO COUTINHO;MARIANA MIGUEL DE LARA;FLORA CORDEIRO LOBOS;;;;;;
Cruz do Espírito Santo;1ª; EEEFM FLAVIO RIBEIRO COUTINHO;MURILO GARCIA ESTEVES BOMDIA;FLORA CORDEIRO LOBOS;;;;;;
Cruz do Espírito Santo;1ª;EEEF CAMPO DE SEMENTES E MUDAS;DANILO RAMOS RIOS;NATÁLIA FARIAS DA PAZ;;;;;;
Cruz do Espírito Santo;1ª;EEEF CAMPO DE SEMENTES E MUDAS;OLÍVIA SOUZA DA FONSECA;NATÁLIA FARIAS DA PAZ;;;;;;
Cruz do Espírito Santo;1ª;EEEF CAMPO DE SEMENTES E MUDAS;LUCAS RODRIGO ROCHA BULHÕES MENDANHA;NATÁLIA FARIAS DA PAZ;;;;;;
Cruz do Espírito Santo;1ª;EEEF CAMPO DE SEMENTES E MUDAS;GIOVANNA VIEIRA MARINS;NATÁLIA FARIAS DA PAZ;;;;;;
Cruz do Espírito Santo;1ª;EEEF CAMPO DE SEMENTES E MUDAS;BENTO MIGUEL SIQUEIRO;NATÁLIA FARIAS DA PAZ;;;;;;
Cubati;4ª;ECI IOLANDA TEREZA CHAVES LIMA;DIMITRI CAVALCANTE PIMENTA;ELEONORA CARVALHO MORENO;;;;;;
Cubati;4ª;ECI IOLANDA TEREZA CHAVES LIMA;JOÃO LUCAS SILVA CARVALHEIRA;ELEONORA CARVALHO MORENO;;;;;;
Cubati;4ª;ECI IOLANDA TEREZA CHAVES LIMA;CORALINA AZEVEDO QUARESMA;ELEONORA CARVALHO MORENO;;;;;;
Cubati;4ª;ECI IOLANDA TEREZA CHAVES LIMA;PEDRO MIGUEL LEITE ANTENA;ELEONORA CARVALHO MORENO;;;;;;
Cubati;4ª;ECI IOLANDA TEREZA CHAVES LIMA;FLORA SILVA HENRIQUES;ELEONORA CARVALHO MORENO;;;;;;
Cuité;4ª;ECI ORLANDO VENANCIO DOS SANTOS;MIA TAVEIRA DE SOUZA;BENJAMIN AMARAL SIMÃO;;;;;;
Cuité;4ª;ECI ORLANDO VENANCIO DOS SANTOS;RIAN YAGO ROCHA MARQUES;BENJAMIN AMARAL SIMÃO;;;;;;
Cuité;4ª;ECI ORLANDO VENANCIO DOS SANTOS;LEVI CORDEIRO PINHEIRA DUARTE;BENJAMIN AMARAL SIMÃO;;;;;;
Cuité;4ª;ECI ORLANDO VENANCIO DOS SANTOS;LARISSA FLORENTINO DA MOTA;BENJAMIN AMARAL SIMÃO;;;;;;
Cuité;4ª;ECI ORLANDO VENANCIO DOS SANTOS;MARIA ISIS LEITE REZENDE;BENJAMIN AMARAL SIMÃO;;;;;;
Cuité;4ª;ECI PEDRO HENRIQUE DA SILVA;LOLITA QUEIROZ DA CUNHA DA BANDEIRA;FREDERICA QUEIROZ GUTERRES;;;;;;
Cuité;4ª;ECI PEDRO HENRIQUE DA SILVA;KAIQUE RAUL GARCIA FERREIRA;FREDERICA QUEIROZ GUTERRES;;;;;;
Cuité;4ª;ECI PEDRO HENRIQUE DA SILVA;ARTHUR MIGUEL CORDEIRO SOEIRA GUTERRES;FREDERICA QUEIROZ GUTERRES;;;;;;
Cuité;4ª;ECI PEDRO HENRIQUE DA SILVA;RICARDO DELFINO GERALDES;FREDERICA QUEIROZ GUTERRES;;;;;;
Cuité;4ª;ECI PEDRO HENRIQUE DA SILVA;JOANA BEZERRA DANTAS ESPINHOSA;FREDERICA QUEIROZ GUTERRES;;;;;;
Cuité;4ª;ECIT JORNALISTA JOSE ITAMAR DA ROCHA CANDIDO;MIRELLA FARIAS TAVARES;ESPERANÇA AZEVEDO MORAIS;;;;;;
Cuité;4ª;ECIT JORNALISTA JOSE ITAMAR DA ROCHA CANDIDO;MABEL AGUIAR MANGUEIRA;ESPERANÇA AZEVEDO MORAIS;;;;;;
Cuité;4ª;ECIT JORNALISTA JOSE ITAMAR DA ROCHA CANDIDO;ÁLVARO AZEVEDO RODRIGUES;ESPERANÇA AZEVEDO MORAIS;;;;;;
Cuité;4ª;ECIT JORNALISTA JOSE ITAMAR DA ROCHA CANDIDO;ISAAC AZEVEDO COUTINHO;ESPERANÇA AZEVEDO MORAIS;;;;;;
Cuité;4ª;ECIT JORNALISTA JOSE ITAMAR DA ROCHA CANDIDO;LINDA RAMOS GODINHO;ESPERANÇA AZEVEDO MORAIS;;;;;;
Cuité de Mamanguape;14ª;ECI EEM PROFESSOR RENATO FONSECA FILHO;SALOMÃO CAVALCANTE MARTIM;JOÃO MIGUEL CAVALCANTE APARÍCIO;;;;;;
Cuité de Mamanguape;14ª;ECI EEM PROFESSOR RENATO FONSECA FILHO;ELISA BRANDÃO CRESPO;JOÃO MIGUEL CAVALCANTE APARÍCIO;;;;;;
Cuité de Mamanguape;14ª;ECI EEM PROFESSOR RENATO FONSECA FILHO;EDUARDO FEITOSA COQUEIRO DA MADUREIRA;JOÃO MIGUEL CAVALCANTE APARÍCIO;;;;;;
Cuité de Mamanguape;14ª;ECI EEM PROFESSOR RENATO FONSECA FILHO;NUNO AMARAL RIBAS;JOÃO MIGUEL CAVALCANTE APARÍCIO;;;;;;
Cuité de Mamanguape;14ª;ECI EEM PROFESSOR RENATO FONSECA FILHO;INÁCIO ROCHA DA FONTOURA;JOÃO MIGUEL CAVALCANTE APARÍCIO;;;;;;
Cuitegi;2ª;ECI EEFM ODILON NELSON DANTAS;MARTIM SERAFIM SOUZA FÉLIX ROSEIRA;VIOLETA VIEIRA RORIZ;;;;;;
Cuitegi;2ª;ECI EEFM ODILON NELSON DANTAS;ISABELLY QUEIROZ MENDANHA;VIOLETA VIEIRA RORIZ;;;;;;
Cuitegi;2ª;ECI EEFM ODILON NELSON DANTAS;FRANCISCO LEONARDO FLORENTINO DA ALDEIA;VIOLETA VIEIRA RORIZ;;;;;;
Cuitegi;2ª;ECI EEFM ODILON NELSON DANTAS;MARIA EDUARDA ARAÚJO FERNANDES;VIOLETA VIEIRA RORIZ;;;;;;
Cuitegi;2ª;ECI EEFM ODILON NELSON DANTAS;VITOR HUGO QUEIROZ MORAES RÊGO;VIOLETA VIEIRA RORIZ;;;;;;
Curral de Cima;14ª;ECI HENRIQUE FERNANDES DE FARIAS;ANA CLARA DA SILVA GOMES;AYLA AZEVEDO DE LARA;;;;;;
Curral de Cima;14ª;ECI HENRIQUE FERNANDES DE FARIAS;NATÁLIA VIEIRA DA COSTA;AYLA AZEVEDO DE LARA;;;;;;
Curral de Cima;14ª;ECI HENRIQUE FERNANDES DE FARIAS;SANTIAGO AMARAL NOGUEIRA;AYLA AZEVEDO DE LARA;;;;;;
Curral de Cima;14ª;ECI HENRIQUE FERNANDES DE FARIAS;CAROLINA SOUZA LOBOS ROSEIRA;AYLA AZEVEDO DE LARA;;;;;;
Curral de Cima;14ª;ECI HENRIQUE FERNANDES DE FARIAS;PANDORA RAMOS SIQUEIRA;AYLA AZEVEDO DE LARA;;;;;;
Curral Velho;7ª;EEEFMCORONEL ZUZA LACERDA;RUAN LIRA VIMARANES;RICARDO BEZERRA MARQUES LEIRIA;;;;;;
Curral Velho;7ª;EEEFMCORONEL ZUZA LACERDA;MARIA LUIZA LEITE SANTANA;RICARDO BEZERRA MARQUES LEIRIA;;;;;;
Curral Velho;7ª;EEEFMCORONEL ZUZA LACERDA;LUIZ FELIPE XAVIER ESPINHEIRA PEREIRA;RICARDO BEZERRA MARQUES LEIRIA;;;;;;
Curral Velho;7ª;EEEFMCORONEL ZUZA LACERDA;ANA SOFIA FARIAS GOULART DO PRADO;RICARDO BEZERRA MARQUES LEIRIA;;;;;;
Curral Velho;7ª;EEEFMCORONEL ZUZA LACERDA;LOURENÇO LEITE MUNIZ GERALDES;RICARDO BEZERRA MARQUES LEIRIA;;;;;;
Damião;4ª;"ECI FRANCISCO MARQUES 
DE MELO";PEDRO HENRIQUE ALVES AGUIAR;OLIVER DELFINO DA FRONTEIRA;;;;;;
Damião;4ª;"ECI FRANCISCO MARQUES 
DE MELO";RAFAELA SOARES DE LIMA;OLIVER DELFINO DA FRONTEIRA;;;;;;
Damião;4ª;"ECI FRANCISCO MARQUES 
DE MELO";MARIA ALICE CABRAL;OLIVER DELFINO DA FRONTEIRA;;;;;;
Damião;4ª;"ECI FRANCISCO MARQUES 
DE MELO";FERNANDO MIGUEL DA SILVA ;OLIVER DELFINO DA FRONTEIRA;;;;;;
Damião;4ª;"ECI FRANCISCO MARQUES 
DE MELO";CALEB MENDONÇA DOS SANTOS;OLIVER DELFINO DA FRONTEIRA;;;;;;
Desterro;6ª; ECI GERTRUDES LEITE;MAYRLA HELLEN LIMA DIAS;MARIANA SILVA GOMES;;;;;;
Desterro;6ª; ECI GERTRUDES LEITE;ALESSANDRA SANTOS GUEDES;MARIANA SILVA GOMES;;;;;;
Desterro;6ª; ECI GERTRUDES LEITE;MAICON AURÉLIO BARROS LIMA;MARIANA SILVA GOMES;;;;;;
Desterro;6ª; ECI GERTRUDES LEITE;PEDRO HENRIQUE PEREIRA COUTINHO;MARIANA SILVA GOMES;;;;;;
Desterro;6ª; ECI GERTRUDES LEITE;DANIELLY CRISTINY PEREIRA SOUZA;MARIANA SILVA GOMES;;;;;;
Diamante;7ª;"ECIT PROFESSORA ADILINA 
DE SOUZA DINIZ";VINÍCIUS COSTA DA SILVA;MARIA VITÓRIA MIGUEL MONIZ DUARTE;;;;;;
Diamante;7ª;"ECIT PROFESSORA ADILINA 
DE SOUZA DINIZ";LUAN LIMA BRITO;MARIA VITÓRIA MIGUEL MONIZ DUARTE;;;;;;
Diamante;7ª;"ECIT PROFESSORA ADILINA 
DE SOUZA DINIZ";INGRYD BARBOSA LACERDA ;MARIA VITÓRIA MIGUEL MONIZ DUARTE;;;;;;
Diamante;7ª;"ECIT PROFESSORA ADILINA 
DE SOUZA DINIZ";MIGUEL LUCAS LOPES GALVÃO;MARIA VITÓRIA MIGUEL MONIZ DUARTE;;;;;;
Diamante;7ª;"ECIT PROFESSORA ADILINA 
DE SOUZA DINIZ";JAQUELINE KELLY SALES DE LIMA;MARIA VITÓRIA MIGUEL MONIZ DUARTE;;;;;;
Dona Inês;2ª;" ECI EEFM GOVERNADOR 
CLOVIS BEZERRA CAVALCANTI";RODRIGO MATHEUS DE FARIAS;THOMAS XAVIER LEIRIA MUNIZ;;;;;;
Dona Inês;2ª;" ECI EEFM GOVERNADOR 
CLOVIS BEZERRA CAVALCANTI";CRISTINY DOS SANTOS LEITE ;THOMAS XAVIER LEIRIA MUNIZ;;;;;;
Dona Inês;2ª;" ECI EEFM GOVERNADOR 
CLOVIS BEZERRA CAVALCANTI";AGATHA JÚLIA SILVA DE OLIVEIRA ;THOMAS XAVIER LEIRIA MUNIZ;;;;;;
Dona Inês;2ª;" ECI EEFM GOVERNADOR 
CLOVIS BEZERRA CAVALCANTI";HELLEN REBECA SOARES;THOMAS XAVIER LEIRIA MUNIZ;;;;;;
Dona Inês;2ª;" ECI EEFM GOVERNADOR 
CLOVIS BEZERRA CAVALCANTI";PAULO CÉSAR CABRAL VIEIRA;THOMAS XAVIER LEIRIA MUNIZ;;;;;;
Duas Estradas;2ª;"ECI SAGRADO CORACAO 
DE JESUS";JOSE ANGELINO DE FREITAS MOURA;ANASTÁCIA SANTOS BANHEIRA;;;;;;
Duas Estradas;2ª;"ECI SAGRADO CORACAO 
DE JESUS";RODRIGO ALENCAR DE FARIAS;ANASTÁCIA SANTOS BANHEIRA;;;;;;
Duas Estradas;2ª;"ECI SAGRADO CORACAO 
DE JESUS";ANTONIO FERREIRA DE SOUSA;ANASTÁCIA SANTOS BANHEIRA;;;;;;
Duas Estradas;2ª;"ECI SAGRADO CORACAO 
DE JESUS";MARIA ANTONELE DE OLIVEIRA BRAGA;ANASTÁCIA SANTOS BANHEIRA;;;;;;
Duas Estradas;2ª;"ECI SAGRADO CORACAO 
DE JESUS";ELAINE RODRIGUES DA SILVA;ANASTÁCIA SANTOS BANHEIRA;;;;;;
Emas;6ª;" EEEFM PROF MARGARIDA 
REMIGIO LOUREIRO";FRANCISCA DE OLIVEIRA CHAGAS;AUGUSTO AZEVEDO DANTAS;;;;;;
Emas;6ª;" EEEFM PROF MARGARIDA 
REMIGIO LOUREIRO";HENRIQUE LOURENÇO DA SILVA;AUGUSTO AZEVEDO DANTAS;;;;;;
Emas;6ª;" EEEFM PROF MARGARIDA 
REMIGIO LOUREIRO";EMANUEL PEREIRA ARAUJO;AUGUSTO AZEVEDO DANTAS;;;;;;
Emas;6ª;" EEEFM PROF MARGARIDA 
REMIGIO LOUREIRO";ROSANGELA DA SILVA COUTINHO;AUGUSTO AZEVEDO DANTAS;;;;;;
Emas;6ª;" EEEFM PROF MARGARIDA 
REMIGIO LOUREIRO";RENATA MACEDO DE VASCONCELOS;AUGUSTO AZEVEDO DANTAS;;;;;;
Esperança;3ª;" ECI ESPERANCA MONSENHOR 
JOSE DA SILVA COUTINHO";ANDRE PEREIRA DO NASCIMENTO;OSCAR BRANDÃO MENENDES;;;;;;
Esperança;3ª;" ECI ESPERANCA MONSENHOR 
JOSE DA SILVA COUTINHO";FERNANDO MELO DA COSTA;OSCAR BRANDÃO MENENDES;;;;;;
Esperança;3ª;" ECI ESPERANCA MONSENHOR 
JOSE DA SILVA COUTINHO";RAFAELA ANDRADE ARAUJO;OSCAR BRANDÃO MENENDES;;;;;;
Esperança;3ª;" ECI ESPERANCA MONSENHOR 
JOSE DA SILVA COUTINHO";LEONARDO FREITAS FERREIRA;OSCAR BRANDÃO MENENDES;;;;;;
Esperança;3ª;" ECI ESPERANCA MONSENHOR 
JOSE DA SILVA COUTINHO";MANUELA ARRUDA FERRAIS ;OSCAR BRANDÃO MENENDES;;;;;;
Esperança;3ª;EEEFM IRINEU JOFFILY;MARIEVA DA SILVA MELO;MARTINA CAVALCANTE RÊGO;;;;;;
Esperança;3ª;EEEFM IRINEU JOFFILY;RODRIGO DA SILVA FERREIRA;MARTINA CAVALCANTE RÊGO;;;;;;
Esperança;3ª;EEEFM IRINEU JOFFILY;FERNANDO BENTO SILVA;MARTINA CAVALCANTE RÊGO;;;;;;
Esperança;3ª;EEEFM IRINEU JOFFILY;MARIA EDUARDA FERREIRA NEVES;MARTINA CAVALCANTE RÊGO;;;;;;
